order_item_id,order_id,product_id,quantity,price_per_unit
9326,9326,156,2,99.99
21235,21235,391,3,19.99
7205,7205,463,1,29.99
20381,20381,446,3,49.99
12010,12010,433,2,24.99
7041,7041,536,3,22.99
20814,20814,593,2,29.99
7852,7852,300,2,249.99
10248,10248,48,3,1999.99
7911,7911,156,1,99.99
10954,10954,605,1,29.99
21276,21276,511,2,15.99
8981,8981,641,2,79.99
7245,7245,220,2,149.99
7810,7810,52,2,1799.99
10421,10421,457,3,149.99
12038,12038,406,3,12.99
8205,8205,382,3,29.99
20847,20847,547,1,15.99
20249,20249,646,2,39.99
11008,11008,317,1,34.99
20509,20509,701,2,34.99
21627,21627,734,3,34.99
10765,10765,124,3,179.99
20359,20359,669,3,59.99
10672,10672,426,3,79.99
7753,7753,212,2,1399.99
9482,9482,585,2,79.99
8306,8306,590,3,149.99
8382,8382,43,3,2099.99
10228,10228,114,3,499.99
9319,9319,281,3,2499.99
10424,10424,96,2,219.99
21399,21399,657,3,18.99
21238,21238,332,3,89.99
7932,7932,34,3,279.99
12014,12014,239,1,699.99
20308,20308,436,3,19.99
20545,20545,386,1,27.99
21364,21364,638,3,99.99
20798,20798,571,1,79.99
10230,10230,75,1,399.99
9231,9231,391,3,19.99
9323,9323,133,2,169.99
9731,9731,617,3,49.99
10620,10620,517,1,22.99
20377,20377,616,1,34.99
9018,9018,344,3,49.99
8452,8452,514,3,19.99
20458,20458,546,1,14.99
9509,9509,400,1,27.99
11583,11583,230,2,1399.99
9204,9204,289,1,699.99
8984,8984,387,1,44.99
10568,10568,604,2,34.99
10514,10514,620,3,59.99
11646,11646,271,1,1299.99
11039,11039,26,1,2499.99
9090,9090,404,3,39.99
21244,21244,618,2,79.99
6874,6874,3,2,249.99
10226,10226,188,3,299.99
20858,20858,617,2,49.99
9667,9667,453,3,89.99
10053,10053,19,2,999.99
8606,8606,473,1,39.99
10787,10787,591,2,19.99
21512,21512,310,2,29.99
7115,7115,331,2,69.99
11614,11614,498,2,39.99
11495,11495,189,3,199.99
10271,10271,186,3,299.99
20167,20167,517,1,22.99
12092,12092,47,2,999.99
20664,20664,335,1,79.99
6957,6957,26,2,2499.99
10880,10880,344,2,49.99
11091,11091,206,3,449.99
9127,9127,43,2,2099.99
21005,21005,396,1,64.99
9225,9225,50,1,999.99
8803,8803,156,3,99.99
8522,8522,249,2,1399.99
7440,7440,574,2,119.99
21064,21064,636,3,59.99
11709,11709,467,3,18.99
21015,21015,537,2,19.99
10447,10447,629,3,29.99
21415,21415,525,2,22.99
21009,21009,640,2,14.99
20279,20279,328,3,49.99
20188,20188,612,2,79.99
9935,9935,96,2,219.99
9275,9275,166,3,1299.99
9154,9154,90,2,3899.99
7507,7507,122,3,299.99
11540,11540,642,2,99.99
10345,10345,442,1,59.99
7611,7611,285,2,249.99
20660,20660,643,3,29.99
9089,9089,421,2,69.99
20993,20993,619,2,22.99
9066,9066,350,2,29.99
10802,10802,623,3,19.99
20511,20511,599,2,22.99
10461,10461,533,2,39.99
11801,11801,383,3,22.99
11635,11635,553,2,14.99
6886,6886,587,2,29.99
9624,9624,405,2,49.99
21263,21263,520,2,129.99
20702,20702,685,3,39.99
21426,21426,650,2,19.99
8831,8831,613,2,39.99
9975,9975,392,3,69.99
7142,7142,638,1,99.99
21139,21139,486,2,18.99
10300,10300,330,2,39.99
21480,21480,490,1,12.99
7519,7519,586,2,39.99
9525,9525,134,3,399.99
7636,7636,155,3,379.99
10885,10885,604,2,34.99
7859,7859,636,2,59.99
6975,6975,58,1,249.99
21258,21258,451,2,79.99
8117,8117,376,2,19.99
7557,7557,181,3,799.99
20542,20542,423,2,59.99
9967,9967,586,2,39.99
7614,7614,126,3,1699.99
20803,20803,378,2,24.99
8476,8476,78,2,799.99
9454,9454,494,1,22.99
21347,21347,722,1,69.99
11863,11863,553,3,14.99
10159,10159,354,3,39.99
9046,9046,479,2,34.99
11653,11653,106,1,139.99
20737,20737,554,3,19.99
9980,9980,326,3,12.99
8995,8995,283,2,1499.99
20135,20135,587,2,29.99
11236,11236,442,2,59.99
11114,11114,303,2,129.99
11754,11754,150,3,699.99
20833,20833,714,3,49.99
11255,11255,98,1,2299.99
9630,9630,20,1,999.99
10049,10049,433,1,24.99
7941,7941,615,1,18.99
7600,7600,591,3,19.99
11381,11381,588,2,24.99
8278,8278,34,3,279.99
10635,10635,194,2,1599.99
20842,20842,567,2,29.99
9426,9426,18,1,799.99
10328,10328,455,3,79.99
9425,9425,554,1,19.99
11120,11120,46,1,1699.99
11948,11948,207,3,749.99
11205,11205,171,2,129.99
9627,9627,172,2,1799.99
12122,12122,177,2,79.99
9560,9560,333,2,25.99
7591,7591,15,1,1099.99
9814,9814,613,1,39.99
11003,11003,641,2,79.99
7123,7123,36,2,399.99
7860,7860,308,1,179.99
9576,9576,647,3,119.99
7649,7649,244,1,99.99
21180,21180,397,1,29.99
11216,11216,63,1,499.99
10258,10258,376,1,19.99
21035,21035,524,1,34.99
7227,7227,331,2,69.99
7684,7684,515,2,12.99
10387,10387,592,3,79.99
11852,11852,439,1,29.99
9645,9645,479,1,34.99
7512,7512,422,2,39.99
9433,9433,554,2,19.99
10405,10405,548,3,29.99
21114,21114,571,1,79.99
10836,10836,226,2,399.99
7799,7799,95,1,499.99
7613,7613,201,3,69.99
10512,10512,600,3,39.99
9064,9064,264,1,1099.99
11593,11593,148,3,279.99
20612,20612,475,3,129.99
10073,10073,518,1,24.99
11639,11639,431,2,99.99
21032,21032,474,1,12.99
10600,10600,21,3,999.99
20960,20960,725,1,49.99
20477,20477,362,1,34.99
11462,11462,96,3,219.99
6899,6899,43,1,2099.99
11837,11837,78,2,799.99
8537,8537,460,3,19.99
8330,8330,465,2,19.99
10868,10868,562,1,34.99
8931,8931,210,1,379.99
11434,11434,41,1,899.99
10214,10214,105,1,149.99
10411,10411,494,2,22.99
7325,7325,516,2,39.99
12001,12001,57,2,699.99
9043,9043,133,3,169.99
7951,7951,29,3,79.99
9105,9105,186,1,299.99
8580,8580,166,3,1299.99
7654,7654,208,2,399.99
9867,9867,646,3,39.99
9838,9838,583,1,12.99
20272,20272,660,1,79.99
11051,11051,254,3,1199.99
8866,8866,637,2,22.99
11790,11790,73,1,999.99
8743,8743,245,2,1299.99
8293,8293,583,3,12.99
21490,21490,457,1,149.99
20590,20590,371,3,16.99
9728,9728,305,2,899.99
21115,21115,399,3,34.99
6927,6927,480,1,49.99
8899,8899,283,2,1499.99
11217,11217,75,1,399.99
21152,21152,602,2,12.99
8404,8404,252,3,1299.99
10003,10003,406,2,12.99
21242,21242,564,2,14.99
21429,21429,517,2,22.99
8063,8063,72,2,169.99
8397,8397,557,2,12.99
7158,7158,204,1,299.99
9291,9291,468,2,22.99
12145,12145,163,1,39.99
11468,11468,576,2,89.99
8110,8110,161,2,129.99
21513,21513,602,2,12.99
20214,20214,344,1,49.99
12115,12115,110,2,149.99
20480,20480,674,1,49.99
8933,8933,621,2,89.99
8373,8373,278,1,499.99
20194,20194,715,3,29.99
9312,9312,280,2,349.99
11891,11891,496,3,29.99
11980,11980,389,3,34.99
21178,21178,405,2,49.99
11086,11086,134,1,399.99
11492,11492,380,2,39.99
7792,7792,278,3,499.99
20629,20629,588,2,24.99
11672,11672,68,3,1299.99
9961,9961,541,1,16.99
20986,20986,489,1,59.99
21413,21413,366,3,14.99
21544,21544,419,3,49.99
10859,10859,487,1,14.99
8991,8991,46,2,1699.99
9036,9036,54,3,1299.99
11464,11464,108,2,229.99
8329,8329,579,3,49.99
20591,20591,716,2,99.99
9513,9513,222,1,449.99
10010,10010,534,1,34.99
10727,10727,38,2,799.99
9524,9524,396,3,64.99
21189,21189,659,3,19.99
20556,20556,550,2,39.99
9692,9692,393,2,79.99
8550,8550,475,2,129.99
11988,11988,191,2,1299.99
10660,10660,245,2,1299.99
10761,10761,548,3,29.99
9146,9146,120,2,79.99
9625,9625,60,2,1299.99
21336,21336,565,1,22.99
20813,20813,627,1,49.99
21198,21198,706,3,64.99
21387,21387,602,1,12.99
12129,12129,8,3,4999.99
21476,21476,594,2,64.99
9407,9407,613,1,39.99
9008,9008,366,3,14.99
8445,8445,533,1,39.99
9295,9295,55,3,649.99
21609,21609,684,2,129.99
10714,10714,111,3,1399.99
21117,21117,434,1,34.99
9573,9573,388,2,34.99
21400,21400,328,1,49.99
7806,7806,556,2,79.99
7106,7106,265,3,1299.99
21606,21606,316,1,14.99
8956,8956,67,2,279.99
8798,8798,150,2,699.99
10739,10739,415,1,59.99
7817,7817,387,3,44.99
8637,8637,30,3,129.99
20179,20179,556,1,79.99
7604,7604,521,3,14.99
20615,20615,592,1,79.99
21063,21063,595,2,34.99
11609,11609,404,2,39.99
11628,11628,347,3,24.99
10384,10384,239,1,699.99
7222,7222,294,2,1499.99
21188,21188,552,3,89.99
9805,9805,195,2,229.99
7701,7701,437,1,54.99
20971,20971,338,3,54.99
7195,7195,95,2,499.99
11915,11915,339,3,39.99
21514,21514,467,1,18.99
7877,7877,16,1,699.99
7121,7121,494,1,22.99
7392,7392,218,1,799.99
7942,7942,622,3,14.99
7563,7563,572,2,299.99
8005,8005,464,2,22.99
7516,7516,287,3,169.99
11946,11946,463,3,29.99
9436,9436,181,3,799.99
9635,9635,638,2,99.99
20731,20731,578,3,34.99
7155,7155,433,3,24.99
11832,11832,516,3,39.99
7492,7492,551,2,24.99
8315,8315,359,2,44.99
8911,8911,62,2,399.99
9532,9532,608,2,14.99
10093,10093,77,1,499.99
7136,7136,566,2,39.99
10046,10046,347,1,24.99
7277,7277,545,2,18.99
10191,10191,2,1,549.99
8269,8269,425,1,69.99
21453,21453,741,1,18.99
20598,20598,746,3,22.99
20834,20834,740,3,49.99
9134,9134,145,3,189.99
11379,11379,584,2,16.99
10344,10344,491,3,89.99
8867,8867,540,3,22.99
20830,20830,366,2,14.99
7193,7193,515,1,12.99
20740,20740,498,2,39.99
20455,20455,341,1,39.99
10773,10773,248,1,2299.99
10217,10217,344,3,49.99
11589,11589,51,2,2099.99
11058,11058,639,3,89.99
20533,20533,577,3,69.99
20622,20622,309,2,19.99
7836,7836,85,2,1199.99
8853,8853,371,3,16.99
9480,9480,351,3,16.99
20411,20411,344,1,49.99
10222,10222,75,2,399.99
21024,21024,352,1,34.99
7785,7785,635,1,34.99
10104,10104,207,1,749.99
20241,20241,407,3,24.99
9363,9363,350,1,29.99
11202,11202,377,3,49.99
9971,9971,208,3,399.99
11578,11578,492,3,24.99
20726,20726,616,3,34.99
6885,6885,244,3,99.99
10884,10884,574,3,119.99
21103,21103,537,2,19.99
8500,8500,555,1,69.99
9919,9919,340,3,59.99
9379,9379,232,1,249.99
11791,11791,641,2,79.99
12033,12033,124,3,179.99
11288,11288,382,1,29.99
9132,9132,241,2,149.99
10347,10347,447,1,119.99
20494,20494,552,1,89.99
11193,11193,82,1,699.99
7327,7327,560,3,79.99
6876,6876,77,2,499.99
9477,9477,626,3,39.99
20943,20943,689,2,19.99
21349,21349,688,1,12.99
9023,9023,319,1,29.99
9558,9558,65,2,1199.99
8491,8491,550,1,39.99
10174,10174,152,1,129.99
9575,9575,402,3,12.99
10994,10994,336,1,44.99
10473,10473,274,1,699.99
9094,9094,331,3,69.99
21598,21598,562,2,34.99
10759,10759,57,3,699.99
20779,20779,487,1,14.99
10000,10000,377,1,49.99
21044,21044,540,3,22.99
11528,11528,337,3,89.99
10841,10841,202,1,249.99
11718,11718,307,2,129.99
11082,11082,445,1,29.99
9356,9356,108,3,229.99
9087,9087,472,2,34.99
21106,21106,567,2,29.99
9647,9647,610,2,54.99
20947,20947,531,2,9.99
11778,11778,458,2,34.99
12107,12107,487,3,14.99
7880,7880,267,2,899.99
9622,9622,465,3,19.99
20776,20776,726,2,79.99
20553,20553,430,1,89.99
21629,21629,367,2,39.99
21034,21034,455,1,79.99
10139,10139,60,3,1299.99
21059,21059,648,1,29.99
7068,7068,449,3,39.99
9628,9628,116,3,799.99
11454,11454,445,2,29.99
9578,9578,407,2,24.99
7642,7642,479,1,34.99
7435,7435,25,1,2499.99
20331,20331,637,1,22.99
7184,7184,476,2,22.99
12024,12024,3,3,249.99
20915,20915,479,2,34.99
20810,20810,613,3,39.99
9643,9643,207,2,749.99
9305,9305,589,2,39.99
7506,7506,508,1,39.99
11489,11489,41,2,899.99
21017,21017,550,3,39.99
10922,10922,355,3,54.99
8623,8623,119,3,249.99
20636,20636,445,1,29.99
10129,10129,419,2,49.99
21256,21256,300,1,249.99
10298,10298,427,1,49.99
9078,9078,550,3,39.99
10195,10195,318,1,24.99
10935,10935,373,1,64.99
20501,20501,600,3,39.99
7891,7891,259,2,89.99
8594,8594,408,1,79.99
8232,8232,115,3,499.99
6889,6889,601,3,99.99
11781,11781,219,3,1299.99
8498,8498,107,3,99.99
11359,11359,468,1,22.99
10575,10575,469,2,29.99
10378,10378,323,2,199.99
7044,7044,184,1,199.99
11976,11976,169,1,69.99
21610,21610,577,1,69.99
10993,10993,519,3,59.99
20806,20806,654,3,119.99
9806,9806,543,2,34.99
10065,10065,38,3,799.99
21168,21168,598,3,29.99
21503,21503,476,3,22.99
11301,11301,492,3,24.99
11383,11383,476,1,22.99
7688,7688,599,3,22.99
10574,10574,464,1,22.99
9693,9693,167,2,99.99
20926,20926,545,1,18.99
20121,20121,479,3,34.99
11394,11394,19,2,999.99
7964,7964,185,1,599.99
9103,9103,96,2,219.99
9331,9331,490,3,12.99
21379,21379,482,1,19.99
8245,8245,335,2,79.99
10525,10525,358,1,19.99
10948,10948,91,1,1099.99
7938,7938,276,3,399.99
9836,9836,196,2,329.99
9891,9891,135,1,699.99
11117,11117,590,1,149.99
10939,10939,617,2,49.99
7897,7897,553,2,14.99
8808,8808,490,3,12.99
21074,21074,320,1,15.99
21155,21155,370,3,29.99
9818,9818,266,1,199.99
21148,21148,625,1,99.99
9171,9171,558,3,29.99
7319,7319,23,1,1299.99
9288,9288,320,2,15.99
8403,8403,560,2,79.99
9277,9277,481,3,79.99
11782,11782,423,3,59.99
11141,11141,339,2,39.99
7236,7236,207,3,749.99
11966,11966,584,2,16.99
11885,11885,225,2,999.99
7395,7395,349,3,49.99
8084,8084,454,2,159.99
21537,21537,539,1,18.99
21057,21057,684,3,129.99
20992,20992,477,1,29.99
8957,8957,420,3,54.99
11340,11340,266,3,199.99
11292,11292,38,2,799.99
9192,9192,228,3,199.99
9852,9852,99,3,599.99
7433,7433,331,1,69.99
8188,8188,331,1,69.99
6924,6924,86,1,329.99
20345,20345,418,1,19.99
21270,21270,464,2,22.99
9188,9188,234,3,1299.99
8631,8631,468,1,22.99
7181,7181,180,1,379.99
7843,7843,574,2,119.99
8378,8378,647,1,119.99
11214,11214,614,2,54.99
10312,10312,115,1,499.99
8540,8540,545,1,18.99
6960,6960,206,3,449.99
20288,20288,447,2,119.99
7040,7040,406,2,12.99
21518,21518,351,2,16.99
9725,9725,625,3,99.99
6968,6968,53,3,1899.99
9684,9684,181,1,799.99
8370,8370,80,2,1299.99
8562,8562,465,1,19.99
21460,21460,559,2,49.99
20481,20481,387,3,44.99
8198,8198,228,2,199.99
9939,9939,195,2,229.99
10864,10864,318,1,24.99
7565,7565,4,1,249.99
21266,21266,415,2,59.99
9184,9184,482,1,19.99
9945,9945,307,2,129.99
21412,21412,609,2,19.99
8129,8129,542,3,12.99
7092,7092,358,1,19.99
9390,9390,228,1,199.99
10890,10890,571,2,79.99
10807,10807,347,2,24.99
8448,8448,415,3,59.99
11945,11945,167,3,99.99
11982,11982,423,1,59.99
10233,10233,308,1,179.99
21181,21181,471,3,29.99
20232,20232,340,1,59.99
20624,20624,667,2,14.99
21211,21211,608,2,14.99
20191,20191,347,1,24.99
7725,7725,226,1,399.99
7813,7813,192,3,1499.99
7403,7403,352,1,34.99
9456,9456,105,3,149.99
7623,7623,2,2,549.99
21288,21288,367,3,39.99
7007,7007,27,1,149.99
20688,20688,542,3,12.99
7075,7075,393,2,79.99
9568,9568,558,1,29.99
10005,10005,640,2,14.99
11069,11069,443,1,89.99
11747,11747,16,3,699.99
7521,7521,538,3,14.99
21468,21468,359,3,44.99
20859,20859,302,2,699.99
11309,11309,429,3,39.99
9571,9571,534,3,34.99
12099,12099,60,2,1299.99
10750,10750,555,2,69.99
21430,21430,412,1,49.99
8634,8634,311,1,49.99
10221,10221,107,1,99.99
7421,7421,109,2,49.99
11549,11549,299,2,249.99
20616,20616,523,3,9.99
20112,20112,587,1,29.99
7975,7975,231,2,3499.99
11165,11165,293,3,119.99
8925,8925,197,2,1799.99
11745,11745,388,1,34.99
20782,20782,627,2,49.99
10710,10710,233,1,199.99
11600,11600,310,1,29.99
6977,6977,397,3,29.99
8301,8301,357,1,27.99
10245,10245,467,1,18.99
10539,10539,557,1,12.99
8776,8776,81,1,299.99
20921,20921,323,1,199.99
20844,20844,685,3,39.99
12166,12166,497,2,14.99
9580,9580,592,1,79.99
20669,20669,720,2,89.99
10662,10662,389,2,34.99
9041,9041,475,3,129.99
11617,11617,12,1,599.99
9585,9585,519,3,59.99
8355,8355,637,1,22.99
20522,20522,658,3,14.99
20180,20180,638,1,99.99
10847,10847,87,3,999.99
20658,20658,417,3,89.99
20661,20661,367,2,39.99
11843,11843,403,3,18.99
11916,11916,510,2,22.99
8750,8750,223,1,99.99
6907,6907,584,3,16.99
7840,7840,282,3,79.99
20949,20949,573,3,89.99
20875,20875,561,2,24.99
11883,11883,370,1,29.99
8223,8223,247,1,249.99
10508,10508,349,3,49.99
10775,10775,457,2,149.99
20385,20385,367,3,39.99
7527,7527,101,3,79.99
10403,10403,75,2,399.99
11365,11365,377,2,49.99
11592,11592,641,2,79.99
8526,8526,191,1,1299.99
7550,7550,477,1,29.99
20296,20296,663,1,12.99
9809,9809,590,1,149.99
7838,7838,246,3,179.99
20901,20901,585,1,79.99
20231,20231,561,1,24.99
12134,12134,334,3,34.99
9736,9736,71,3,1499.99
11940,11940,618,1,79.99
8398,8398,196,3,329.99
7727,7727,408,3,79.99
9219,9219,162,2,799.99
8221,8221,200,1,139.99
20609,20609,312,2,79.99
6862,6862,328,3,49.99
20353,20353,366,2,14.99
20953,20953,482,2,19.99
20505,20505,393,1,79.99
20722,20722,598,3,29.99
20341,20341,621,1,89.99
7141,7141,208,2,399.99
21424,21424,655,2,22.99
20544,20544,349,1,49.99
7234,7234,486,1,18.99
7130,7130,594,2,64.99
9673,9673,390,3,29.99
10531,10531,471,1,29.99
21157,21157,523,3,9.99
12095,12095,361,2,39.99
11744,11744,231,1,3499.99
9408,9408,419,1,49.99
21371,21371,616,3,34.99
10786,10786,556,1,79.99
21213,21213,608,3,14.99
8487,8487,497,2,14.99
11441,11441,62,2,399.99
8313,8313,572,2,299.99
8009,8009,113,3,299.99
11800,11800,215,2,299.99
20437,20437,510,3,22.99
9197,9197,583,2,12.99
9150,9150,410,2,34.99
20110,20110,306,1,1699.99
10733,10733,284,2,179.99
10789,10789,116,2,799.99
10282,10282,188,2,299.99
8773,8773,283,2,1499.99
10416,10416,394,1,39.99
21053,21053,384,2,14.99
11125,11125,635,1,34.99
11064,11064,310,3,29.99
21370,21370,490,2,12.99
21268,21268,429,2,39.99
11259,11259,295,3,1499.99
7576,7576,121,2,199.99
12057,12057,272,3,89.99
8747,8747,560,3,79.99
9173,9173,31,1,179.99
7152,7152,402,3,12.99
7777,7777,202,3,249.99
11775,11775,380,3,39.99
11019,11019,283,1,1499.99
10181,10181,442,1,59.99
20869,20869,516,3,39.99
11163,11163,565,3,22.99
7730,7730,457,2,149.99
11470,11470,605,1,29.99
10374,10374,603,3,19.99
9755,9755,6,2,1299.99
11968,11968,398,3,22.99
7578,7578,572,3,299.99
11731,11731,74,1,399.99
8422,8422,548,1,29.99
9500,9500,531,2,9.99
9106,9106,390,3,29.99
8423,8423,121,3,199.99
21486,21486,301,2,899.99
7118,7118,437,2,54.99
9811,9811,419,3,49.99
8504,8504,612,3,79.99
20393,20393,717,3,79.99
11795,11795,590,3,149.99
9316,9316,591,3,19.99
10313,10313,216,1,3299.99
21007,21007,707,2,22.99
20295,20295,688,1,12.99
7256,7256,120,2,79.99
10871,10871,220,1,149.99
8451,8451,273,2,629.99
7699,7699,505,3,79.99
10077,10077,102,1,299.99
8208,8208,329,3,27.99
9535,9535,476,1,22.99
9907,9907,156,1,99.99
7858,7858,79,3,999.99
10690,10690,512,1,29.99
9256,9256,106,1,139.99
20801,20801,414,2,39.99
9841,9841,36,1,399.99
8351,8351,234,1,1299.99
21558,21558,730,1,29.99
9744,9744,292,1,4499.99
10154,10154,155,2,379.99
21113,21113,345,3,39.99
21357,21357,325,2,34.99
20456,20456,521,2,14.99
20138,20138,668,3,49.99
8591,8591,23,1,1299.99
8272,8272,471,3,29.99
11297,11297,193,1,2499.99
9432,9432,190,2,279.99
9989,9989,15,3,1099.99
21378,21378,736,3,129.99
20695,20695,623,1,19.99
20650,20650,492,1,24.99
20703,20703,713,2,39.99
20966,20966,392,3,69.99
12165,12165,560,3,79.99
11366,11366,127,1,1099.99
10253,10253,424,2,59.99
11850,11850,463,2,29.99
10732,10732,169,1,69.99
7177,7177,268,3,1499.99
11746,11746,524,1,34.99
9213,9213,118,1,79.99
7282,7282,29,2,79.99
8829,8829,23,1,1299.99
8812,8812,380,3,39.99
8573,8573,117,3,139.99
7949,7949,543,3,34.99
7371,7371,468,2,22.99
20304,20304,738,2,22.99
20911,20911,386,1,27.99
7018,7018,134,1,399.99
8855,8855,80,2,1299.99
8841,8841,31,3,179.99
7402,7402,411,3,29.99
8483,8483,603,1,19.99
8360,8360,254,3,1199.99
8626,8626,334,3,34.99
11399,11399,139,2,199.99
7972,7972,299,2,249.99
21454,21454,571,1,79.99
7445,7445,419,2,49.99
8888,8888,293,1,119.99
20259,20259,749,3,12.99
11762,11762,452,3,199.99
7469,7469,146,1,1099.99
8845,8845,188,2,299.99
7743,7743,28,2,149.99
9537,9537,649,1,129.99
7318,7318,177,2,79.99
8137,8137,448,3,24.99
9899,9899,30,1,129.99
21241,21241,646,1,39.99
11330,11330,557,2,12.99
8644,8644,528,2,12.99
10111,10111,266,2,199.99
10953,10953,592,1,79.99
11009,11009,126,1,1699.99
20390,20390,425,3,69.99
21291,21291,511,1,15.99
10649,10649,459,2,29.99
12046,12046,649,1,129.99
20197,20197,543,1,34.99
11794,11794,579,1,49.99
10240,10240,362,3,34.99
21397,21397,691,1,29.99
9217,9217,51,2,2099.99
10314,10314,553,2,14.99
21036,21036,449,3,39.99
9527,9527,612,3,79.99
10178,10178,159,3,129.99
8055,8055,423,2,59.99
8854,8854,164,2,499.99
11684,11684,64,3,249.99
21575,21575,407,3,24.99
12110,12110,607,2,49.99
10444,10444,186,2,299.99
21501,21501,583,3,12.99
21259,21259,477,2,29.99
20350,20350,597,1,14.99
11855,11855,36,1,399.99
9079,9079,561,2,24.99
7902,7902,284,2,179.99
10849,10849,254,2,1199.99
20343,20343,713,2,39.99
20413,20413,626,2,39.99
7839,7839,77,3,499.99
21279,21279,712,1,79.99
10043,10043,372,2,34.99
8335,8335,58,3,249.99
20547,20547,683,1,89.99
7094,7094,81,3,299.99
21440,21440,701,2,34.99
20220,20220,340,3,59.99
12030,12030,67,3,279.99
9498,9498,179,3,799.99
10730,10730,57,2,699.99
11095,11095,136,2,1299.99
8172,8172,223,3,99.99
10090,10090,467,2,18.99
7546,7546,453,2,89.99
20169,20169,553,3,14.99
21292,21292,658,3,14.99
21564,21564,340,1,59.99
21621,21621,455,1,79.99
21602,21602,316,1,14.99
8789,8789,41,1,899.99
20794,20794,654,1,119.99
7012,7012,70,1,399.99
7139,7139,159,1,129.99
7995,7995,647,2,119.99
9142,9142,429,1,39.99
21348,21348,519,3,59.99
10666,10666,607,1,49.99
10673,10673,191,1,1299.99
8880,8880,559,1,49.99
9510,9510,582,1,9.99
7830,7830,505,1,79.99
8529,8529,367,2,39.99
21314,21314,618,3,79.99
20122,20122,461,3,24.99
8543,8543,26,1,2499.99
11294,11294,249,2,1399.99
8434,8434,444,3,69.99
7051,7051,96,3,219.99
21220,21220,344,2,49.99
11627,11627,206,2,449.99
20212,20212,611,1,27.99
7656,7656,132,2,1199.99
8918,8918,360,2,74.99
7660,7660,6,3,1299.99
10853,10853,218,3,799.99
9589,9589,575,2,54.99
10389,10389,272,1,89.99
20574,20574,560,1,79.99
9273,9273,534,3,34.99
9029,9029,46,3,1699.99
9777,9777,592,1,79.99
9289,9289,509,1,24.99
9490,9490,249,3,1399.99
10388,10388,538,3,14.99
10194,10194,610,3,54.99
8851,8851,244,2,99.99
7372,7372,197,2,1799.99
8489,8489,478,3,29.99
20686,20686,382,3,29.99
8914,8914,387,1,44.99
7042,7042,155,3,379.99
7108,7108,632,1,49.99
10664,10664,479,2,34.99
11777,11777,11,1,649.99
21011,21011,559,2,49.99
21275,21275,374,2,79.99
20449,20449,315,1,39.99
9365,9365,512,2,29.99
9658,9658,479,1,34.99
10406,10406,272,3,89.99
11692,11692,470,3,39.99
20473,20473,437,2,54.99
21099,21099,589,2,39.99
20376,20376,663,3,12.99
10123,10123,598,2,29.99
9637,9637,598,1,29.99
8505,8505,488,1,99.99
8655,8655,19,1,999.99
11440,11440,461,2,24.99
7352,7352,554,2,19.99
10348,10348,10,3,329.99
9402,9402,87,2,999.99
9878,9878,453,2,89.99
20265,20265,725,3,49.99
7359,7359,155,3,379.99
20348,20348,338,2,54.99
10819,10819,95,2,499.99
21588,21588,667,1,14.99
11076,11076,53,3,1899.99
7994,7994,481,3,79.99
8848,8848,112,1,229.99
10399,10399,166,1,1299.99
9027,9027,608,2,14.99
21456,21456,612,3,79.99
11765,11765,524,1,34.99
21445,21445,470,3,39.99
21307,21307,548,2,29.99
20366,20366,463,2,29.99
21144,21144,569,3,49.99
6986,6986,444,1,69.99
11322,11322,545,3,18.99
21141,21141,648,2,29.99
20774,20774,426,2,79.99
20912,20912,447,1,119.99
10281,10281,424,2,59.99
9483,9483,454,1,159.99
9200,9200,205,1,399.99
20872,20872,315,3,39.99
8067,8067,597,2,14.99
8706,8706,229,1,299.99
7779,7779,195,1,229.99
8826,8826,257,2,119.99
10984,10984,172,2,1799.99
21441,21441,701,1,34.99
9125,9125,400,1,27.99
21156,21156,466,3,15.99
20644,20644,491,3,89.99
9342,9342,3,3,249.99
10818,10818,197,2,1799.99
7933,7933,447,1,119.99
7567,7567,441,3,149.99
7025,7025,276,1,399.99
20968,20968,445,1,29.99
10231,10231,586,3,39.99
21194,21194,416,1,44.99
8215,8215,507,1,69.99
9068,9068,612,3,79.99
10908,10908,304,2,1799.99
8230,8230,280,1,349.99
8366,8366,457,1,149.99
9966,9966,333,3,25.99
20472,20472,545,3,18.99
20429,20429,694,3,12.99
7752,7752,99,2,599.99
10542,10542,237,1,1399.99
10902,10902,238,2,129.99
8053,8053,485,2,24.99
11134,11134,345,3,39.99
11278,11278,282,1,79.99
7460,7460,497,2,14.99
20906,20906,360,1,74.99
20739,20739,445,3,29.99
20955,20955,406,1,12.99
21351,21351,361,3,39.99
20715,20715,450,2,99.99
20751,20751,659,3,19.99
6920,6920,160,3,199.99
7805,7805,562,2,34.99
10266,10266,491,1,89.99
9548,9548,69,2,1799.99
21380,21380,418,1,19.99
20729,20729,735,3,59.99
9730,9730,23,2,1299.99
20504,20504,637,2,22.99
8133,8133,549,1,49.99
7404,7404,300,1,249.99
21618,21618,648,1,29.99
9775,9775,242,1,2699.99
10797,10797,238,2,129.99
7138,7138,58,3,249.99
7543,7543,309,2,19.99
20297,20297,500,1,18.99
9847,9847,76,3,279.99
7870,7870,517,3,22.99
8358,8358,235,1,29.99
20887,20887,615,1,18.99
21488,21488,435,1,69.99
6891,6891,404,1,39.99
21310,21310,748,1,69.99
20747,20747,629,3,29.99
20364,20364,743,1,9.99
7549,7549,476,1,22.99
