order_id,order_date,customer_id,seller_id,order_status
1866,2023-07-19,656,1,Completed
2549,2023-07-11,656,2,Completed
2890,2023-07-04,656,3,Completed
4669,2023-07-03,656,4,Completed
1927,2023-07-02,656,1,Completed
20306,2023-06-28,656,20,Completed
16053,2023-06-06,656,21,Completed
4191,2023-05-31,656,5,Completed
12303,2023-05-15,656,4,Completed
20900,2023-05-11,656,29,Completed
10620,2023-05-06,656,6,Completed
7895,2023-05-03,656,5,Completed
2266,2023-04-30,656,2,Completed
12669,2023-04-21,656,13,Completed
2924,2023-03-19,656,5,Completed
7369,2023-03-17,656,5,Completed
17497,2023-03-07,656,21,Completed
16890,2023-02-09,656,24,Completed
4796,2023-01-04,656,4,Completed
2768,2022-12-16,656,5,Completed
17462,2022-11-15,656,26,Completed
5791,2022-10-04,656,5,Completed
12581,2022-09-27,656,22,Completed
18630,2022-09-23,656,35,Completed
17978,2022-09-21,656,33,Completed
17291,2022-09-02,656,35,Completed
11558,2022-08-31,656,7,Completed
16905,2022-08-28,656,30,Completed
16110,2022-08-23,656,35,Completed
16348,2022-08-20,656,29,Completed
17153,2022-07-25,656,30,Completed
11099,2022-07-15,656,24,Completed
13294,2022-07-10,656,14,Completed
14492,2022-07-02,656,1,Completed
11581,2022-06-28,656,23,Completed
17407,2022-06-25,656,20,Completed
11617,2022-06-15,656,4,Completed
15001,2022-06-13,656,45,Completed
700,2022-06-03,656,2,Completed
19476,2022-05-14,656,28,Completed
16223,2022-04-18,656,27,Completed
10599,2022-04-11,656,11,Completed
16857,2022-03-25,656,30,Completed
14620,2022-03-24,656,13,Completed
15173,2022-03-23,656,31,Completed
12465,2022-03-20,656,22,Completed
15356,2022-03-07,656,26,Completed
6265,2022-03-06,656,1,Completed
16462,2022-03-03,656,28,Completed
3319,2022-02-04,656,3,Completed
4638,2022-01-28,656,2,Completed
19585,2022-01-13,656,23,Completed
19393,2021-12-20,656,24,Completed
2436,2021-12-19,656,3,Completed
7982,2021-12-14,656,4,Completed
4982,2021-10-14,656,4,Completed
14202,2021-09-05,656,8,Completed
4871,2021-08-14,656,1,Completed
10194,2021-07-16,656,23,Completed
15026,2021-06-12,656,41,Completed
10150,2021-05-30,656,15,Completed
15134,2021-05-29,656,21,Completed
18339,2021-05-22,656,24,Completed
19370,2021-05-06,656,26,Completed
17379,2021-04-21,656,20,Completed
15174,2021-03-13,656,7,Completed
3338,2021-03-07,656,2,Completed
12550,2021-03-02,656,20,Completed
5328,2021-02-26,656,5,Completed
19347,2021-02-05,656,20,Completed
18551,2021-02-04,656,30,Completed
2722,2021-01-11,656,1,Completed
6440,2020-12-23,656,2,Completed
265,2020-12-04,656,4,Completed
4099,2020-11-26,656,5,Completed
8943,2020-11-03,656,2,Completed
7351,2020-09-14,656,4,Completed
15429,2020-08-29,656,45,Completed
398,2020-08-05,656,5,Completed
4863,2020-06-25,656,2,Completed
2030,2020-06-08,656,5,Completed
12928,2020-04-03,656,15,Completed
1998,2020-03-20,656,4,Completed
6458,2020-02-17,656,2,Completed
16712,2020-02-01,656,27,Completed
8828,2020-01-19,656,2,Completed
19547,2020-01-13,656,20,Completed
16696,2020-01-06,656,35,Completed
21226,2024-07-22,657,31,Completed
20946,2024-06-25,657,31,Completed
21173,2024-04-20,657,6,Completed
20988,2024-03-22,657,27,Completed
1427,2024-02-08,657,5,Completed
16352,2024-01-22,657,23,Completed
5919,2024-01-02,657,1,Completed
15974,2023-11-19,657,24,Completed
3114,2023-10-24,657,3,Completed
6733,2023-10-12,657,2,Completed
7124,2023-10-06,657,2,Completed
12813,2023-09-24,657,2,Completed
52,2023-09-18,657,3,Completed
17547,2023-09-13,657,27,Completed
789,2023-09-06,657,4,Completed
17267,2023-08-28,657,31,Completed
15459,2023-08-12,657,30,Completed
18704,2023-08-12,657,32,Completed
16622,2023-08-04,657,20,Completed
17053,2023-06-15,657,35,Completed
20054,2023-06-09,657,25,Completed
20691,2023-05-25,657,35,Completed
14140,2023-05-19,657,21,Completed
15009,2023-04-26,657,26,Completed
4718,2023-04-03,657,4,Completed
16833,2023-03-25,657,21,Completed
13990,2023-03-10,657,12,Completed
19066,2023-03-01,657,35,Completed
15597,2023-01-22,657,22,Completed
13073,2022-12-20,657,21,Completed
15411,2022-12-03,657,36,Completed
6719,2022-11-25,657,4,Completed
16295,2022-09-24,657,26,Completed
11849,2022-09-06,657,7,Completed
16287,2022-09-02,657,24,Completed
18811,2022-08-28,657,23,Completed
20800,2022-08-27,657,32,Completed
10217,2022-08-23,657,14,Completed
20841,2022-08-20,657,27,Completed
20436,2022-08-17,657,21,Completed
10335,2022-07-18,657,9,Completed
19322,2022-06-18,657,32,Completed
16553,2022-05-29,657,32,Completed
13414,2022-05-24,657,5,Completed
5562,2022-05-12,657,5,Completed
13342,2022-04-02,657,14,Completed
11147,2022-03-27,657,18,Completed
20733,2022-03-18,657,21,Completed
19290,2022-03-04,657,35,Completed
18293,2021-12-29,657,26,Completed
6108,2021-12-16,657,4,Completed
15657,2021-11-10,657,27,Completed
12498,2021-10-04,657,22,Completed
19354,2021-09-23,657,28,Completed
20394,2021-09-13,657,30,Completed
7391,2021-09-10,657,2,Completed
16698,2021-09-02,657,24,Completed
9355,2021-08-19,657,1,Completed
5972,2021-08-09,657,5,Completed
9138,2021-08-03,657,5,Completed
8252,2021-07-30,657,3,Completed
18688,2021-07-28,657,20,Completed
20235,2021-07-11,657,30,Completed
242,2021-07-09,657,3,Completed
11129,2021-07-06,657,6,Completed
18908,2021-06-18,657,28,Completed
12639,2021-06-17,657,21,Completed
15414,2021-06-17,657,39,Completed
17552,2021-05-21,657,26,Completed
19535,2021-05-01,657,34,Completed
12218,2021-03-28,657,13,Completed
15953,2021-03-04,657,20,Completed
7665,2021-01-01,657,3,Completed
5064,2020-12-08,657,1,Completed
4788,2020-12-04,657,3,Completed
9436,2020-12-04,657,1,Completed
5890,2020-11-30,657,1,Completed
1018,2020-09-24,657,2,Completed
17194,2020-09-08,657,30,Completed
9288,2020-08-30,657,3,Completed
11642,2020-06-21,657,23,Completed
12298,2020-03-29,657,15,Completed
6531,2020-03-19,657,2,Completed
12014,2020-03-13,657,12,Completed
7143,2020-02-05,657,5,Completed
21244,2024-03-24,658,44,Completed
14991,2024-01-30,658,26,Completed
2296,2024-01-20,658,4,Completed
6658,2024-01-20,658,1,Completed
3152,2024-01-18,658,4,Completed
5928,2023-11-24,658,3,Completed
12001,2023-09-26,658,24,Completed
11112,2023-09-23,658,22,Completed
11193,2023-09-13,658,17,Completed
15680,2023-09-11,658,28,Completed
5730,2023-09-07,658,2,Completed
6709,2023-08-11,658,4,Completed
6752,2023-08-04,658,2,Completed
721,2023-05-31,658,1,Completed
7237,2023-05-27,658,1,Completed
16117,2023-05-20,658,21,Completed
14926,2023-05-17,658,20,Completed
11042,2023-05-03,658,14,Completed
13856,2023-05-02,658,1,Completed
18770,2023-04-19,658,33,Completed
6918,2023-03-28,658,3,Completed
16577,2023-03-18,658,30,Completed
17519,2023-03-10,658,23,Completed
16347,2023-03-08,658,29,Completed
5341,2023-02-21,658,1,Completed
7566,2023-02-05,658,4,Completed
16366,2023-01-26,658,26,Completed
7821,2023-01-03,658,3,Completed
1804,2022-11-19,658,5,Completed
19205,2022-11-16,658,20,Completed
18896,2022-09-30,658,24,Completed
18098,2022-09-27,658,24,Completed
18322,2022-09-02,658,27,Completed
17439,2022-08-27,658,25,Completed
7130,2022-07-27,658,1,Completed
17409,2022-07-22,658,25,Completed
2602,2022-07-21,658,2,Completed
4025,2022-07-15,658,4,Completed
14744,2022-07-02,658,45,Completed
4367,2022-06-30,658,2,Completed
7043,2022-06-06,658,4,Completed
18968,2022-06-05,658,24,Completed
3487,2022-05-18,658,5,Completed
10549,2022-05-12,658,11,Completed
19464,2022-05-10,658,29,Completed
2584,2022-05-07,658,4,Completed
6655,2022-05-05,658,1,Completed
20927,2022-05-03,658,30,Completed
19630,2022-04-11,658,22,Completed
7006,2022-02-05,658,5,Completed
16844,2022-01-02,658,30,Completed
14715,2021-12-23,658,28,Completed
15523,2021-12-18,658,30,Completed
7966,2021-11-11,658,5,Completed
4222,2021-10-22,658,2,Completed
1597,2021-10-14,658,4,Completed
5346,2021-09-25,658,1,Completed
12068,2021-09-25,658,25,Completed
20152,2021-09-24,658,20,Completed
8171,2021-09-21,658,3,Completed
7802,2021-09-02,658,4,Completed
17171,2021-09-02,658,32,Completed
9385,2021-09-01,658,5,Completed
17559,2021-08-11,658,26,Completed
11187,2021-08-01,658,18,Completed
5915,2021-07-07,658,3,Completed
17222,2021-07-05,658,32,Completed
14168,2021-07-01,658,5,Completed
19502,2021-06-16,658,21,Completed
20142,2021-06-15,658,30,Completed
17405,2021-05-29,658,26,Completed
18158,2021-05-21,658,26,Completed
4504,2021-04-20,658,1,Completed
18829,2021-04-15,658,23,Completed
8715,2021-04-02,658,2,Completed
7575,2021-03-31,658,4,Completed
10293,2021-03-12,658,15,Completed
2164,2021-03-07,658,2,Completed
17626,2021-03-04,658,25,Completed
1642,2021-02-20,658,5,Completed
544,2021-02-15,658,4,Completed
2270,2021-01-28,658,4,Completed
1594,2021-01-15,658,2,Completed
3023,2021-01-10,658,2,Completed
6979,2020-11-26,658,4,Completed
18419,2020-11-10,658,27,Completed
18915,2020-10-29,658,34,Completed
1140,2020-10-05,658,5,Completed
1826,2020-09-28,658,1,Completed
4985,2020-09-19,658,1,Completed
6232,2020-07-28,658,3,Completed
9914,2020-05-01,658,11,Completed
14603,2020-04-25,658,7,Completed
153,2020-04-02,658,2,Completed
19181,2020-03-07,658,35,Completed
11018,2020-01-29,658,21,Completed
238,2020-01-01,658,1,Completed
21627,2024-07-26,659,15,Completed
21267,2024-07-21,659,21,Completed
21445,2024-07-20,659,43,Completed
21423,2024-05-23,659,2,Completed
21096,2024-05-15,659,35,Completed
697,2024-02-15,659,2,Completed
5233,2024-02-10,659,2,Completed
21404,2024-01-26,659,20,Completed
8279,2024-01-22,659,5,Completed
4819,2024-01-12,659,1,Completed
7771,2023-12-25,659,3,Completed
6380,2023-12-07,659,5,Completed
5483,2023-12-05,659,5,Completed
113,2023-10-27,659,2,Completed
1759,2023-10-09,659,1,Completed
20176,2023-09-27,659,31,Completed
18152,2023-09-25,659,27,Completed
18157,2023-09-20,659,24,Completed
13126,2023-09-17,659,3,Completed
11049,2023-08-24,659,19,Completed
17660,2023-08-23,659,31,Completed
19820,2023-08-03,659,27,Completed
946,2023-07-26,659,2,Completed
2400,2023-07-20,659,1,Completed
15331,2023-06-02,659,7,Completed
12195,2023-05-28,659,19,Completed
12177,2023-05-12,659,16,Completed
4255,2023-04-16,659,5,Completed
20857,2023-04-15,659,33,Completed
15727,2023-04-10,659,25,Completed
13636,2023-04-07,659,7,Completed
6992,2023-03-17,659,5,Completed
20856,2023-03-17,659,28,Completed
7539,2023-01-28,659,4,Completed
8544,2022-12-24,659,2,Completed
6402,2022-11-13,659,5,Completed
7834,2022-09-23,659,3,Completed
11495,2022-09-23,659,9,Completed
16644,2022-09-06,659,28,Completed
20709,2022-09-05,659,33,Completed
5885,2022-07-26,659,3,Completed
7543,2022-07-09,659,1,Completed
10933,2022-07-01,659,15,Completed
1476,2022-06-29,659,3,Completed
19933,2022-06-22,659,30,Completed
12042,2022-06-20,659,23,Completed
15821,2022-06-18,659,25,Completed
9984,2022-05-29,659,21,Completed
13186,2022-05-18,659,3,Completed
12871,2022-05-13,659,14,Completed
14898,2022-04-30,659,44,Completed
10781,2022-04-21,659,5,Completed
1031,2022-04-12,659,1,Completed
19153,2022-03-28,659,32,Completed
19809,2022-03-27,659,34,Completed
6527,2022-02-26,659,5,Completed
7536,2022-01-19,659,5,Completed
5125,2021-12-06,659,4,Completed
12904,2021-12-01,659,19,Completed
1168,2021-09-28,659,1,Completed
14222,2021-09-07,659,11,Completed
6493,2021-08-20,659,4,Completed
6306,2021-08-01,659,1,Completed
8064,2021-07-25,659,2,Completed
11245,2021-07-20,659,25,Completed
20670,2021-07-14,659,28,Completed
16858,2021-07-13,659,33,Completed
14840,2021-07-11,659,40,Completed
18571,2021-07-11,659,35,Completed
16711,2021-07-02,659,29,Completed
9935,2021-06-27,659,4,Completed
12980,2021-06-18,659,1,Completed
4052,2021-06-11,659,1,Completed
20260,2021-06-11,659,22,Completed
1350,2021-05-26,659,5,Completed
12405,2021-04-27,659,9,Completed
20288,2021-04-26,659,33,Completed
15951,2021-04-24,659,27,Completed
14118,2021-03-27,659,2,Completed
8372,2021-03-21,659,4,Completed
4802,2021-03-06,659,3,Completed
5312,2021-01-31,659,2,Completed
15083,2021-01-17,659,33,Completed
8134,2021-01-14,659,3,Completed
9201,2020-12-25,659,5,Completed
8995,2020-11-22,659,3,Completed
12306,2020-11-13,659,6,Completed
14761,2020-10-13,659,32,Completed
12234,2020-09-23,659,16,Completed
18747,2020-08-29,659,21,Completed
10110,2020-07-11,659,10,Completed
12344,2020-04-29,659,11,Completed
5660,2020-03-29,659,1,Completed
7679,2020-03-11,659,1,Completed
4902,2020-02-27,659,2,Completed
5079,2020-02-27,659,5,Completed
17550,2020-01-17,659,30,Completed
14245,2020-01-04,659,2,Completed
21436,2024-04-18,660,21,Completed
21254,2024-03-30,660,4,Completed
8740,2024-01-28,660,3,Completed
21504,2024-01-28,660,18,Completed
9251,2024-01-26,660,4,Completed
6113,2024-01-06,660,5,Completed
16960,2023-11-16,660,29,Completed
1118,2023-10-29,660,4,Completed
10926,2023-10-23,660,20,Completed
13335,2023-10-19,660,14,Completed
1788,2023-10-10,660,2,Completed
8185,2023-09-28,660,3,Completed
16957,2023-09-19,660,33,Completed
14788,2023-07-30,660,47,Completed
4578,2023-07-19,660,3,Completed
1177,2023-07-09,660,4,Completed
6168,2023-06-29,660,4,Completed
6789,2023-06-15,660,1,Completed
8797,2023-06-08,660,2,Completed
20712,2023-06-05,660,25,Completed
7128,2023-06-03,660,3,Completed
14876,2023-05-30,660,51,Completed
13101,2023-05-18,660,25,Completed
3004,2023-05-17,660,5,Completed
15005,2023-05-15,660,14,Completed
11117,2023-05-03,660,4,Completed
6008,2023-04-29,660,1,Completed
20080,2023-04-24,660,32,Completed
12643,2023-04-11,660,15,Completed
2500,2023-03-22,660,4,Completed
16330,2023-03-13,660,28,Completed
16283,2023-03-07,660,20,Completed
2091,2023-02-28,660,3,Completed
6542,2023-02-17,660,2,Completed
1660,2023-01-18,660,1,Completed
1968,2022-12-30,660,4,Completed
2907,2022-10-28,660,1,Completed
10570,2022-10-03,660,20,Completed
10814,2022-09-26,660,23,Completed
10271,2022-09-20,660,14,Completed
16529,2022-09-16,660,23,Completed
16227,2022-09-15,660,22,Completed
13872,2022-09-07,660,8,Completed
18452,2022-09-03,660,25,Completed
19703,2022-08-22,660,27,Completed
13505,2022-08-12,660,13,Completed
3253,2022-08-03,660,1,Completed
15052,2022-08-03,660,19,Completed
20091,2022-08-02,660,33,Completed
16094,2022-07-28,660,35,Completed
3980,2022-07-10,660,4,Completed
13398,2022-06-23,660,8,Completed
16225,2022-05-09,660,29,Completed
902,2022-04-03,660,2,Completed
19200,2022-03-10,660,24,Completed
16329,2022-03-08,660,34,Completed
10884,2021-12-25,660,16,Completed
4593,2021-12-23,660,5,Completed
8969,2021-12-03,660,2,Completed
644,2021-11-11,660,3,Completed
3450,2021-11-01,660,2,Completed
6461,2021-10-20,660,4,Completed
9294,2021-10-09,660,3,Completed
5039,2021-10-06,660,2,Completed
11819,2021-09-11,660,17,Completed
1006,2021-09-01,660,5,Completed
5098,2021-08-22,660,1,Completed
15781,2021-08-17,660,24,Completed
14768,2021-08-13,660,2,Completed
12841,2021-08-07,660,6,Completed
11755,2021-08-03,660,9,Completed
3964,2021-07-07,660,5,Completed
3940,2021-06-12,660,3,Completed
11335,2021-06-05,660,20,Completed
16821,2021-05-23,660,26,Completed
19866,2021-05-13,660,31,Completed
14124,2021-03-30,660,18,Completed
11859,2021-03-17,660,14,Completed
14468,2021-03-07,660,1,Completed
10509,2021-03-01,660,12,Completed
5409,2021-01-03,660,1,Completed
14933,2020-12-25,660,35,Completed
8823,2020-12-11,660,3,Completed
4336,2020-12-06,660,2,Completed
17510,2020-11-17,660,20,Completed
3994,2020-10-10,660,5,Completed
6089,2020-10-07,660,4,Completed
839,2020-09-11,660,2,Completed
9990,2020-08-21,660,23,Completed
11354,2020-08-19,660,12,Completed
16412,2020-08-16,660,22,Completed
11460,2020-06-23,660,2,Completed
11636,2020-06-10,660,23,Completed
2649,2020-05-06,660,4,Completed
14789,2020-05-06,660,28,Completed
13321,2020-05-02,660,19,Completed
9997,2020-04-14,660,1,Completed
18891,2020-03-28,660,31,Completed
21450,2024-07-20,661,35,Completed
21402,2024-05-28,661,37,Completed
21482,2024-05-21,661,16,Completed
21048,2024-03-23,661,8,Completed
21392,2024-02-27,661,49,Completed
21015,2024-02-23,661,29,Completed
21539,2024-02-23,661,52,Completed
21388,2024-02-16,661,16,Completed
1099,2024-01-12,661,5,Completed
2494,2024-01-03,661,4,Completed
10338,2024-01-03,661,22,Completed
5357,2023-10-28,661,1,Completed
15742,2023-10-26,661,26,Completed
12929,2023-09-20,661,3,Completed
18348,2023-09-16,661,26,Completed
20674,2023-09-01,661,29,Completed
10446,2023-08-21,661,5,Completed
18209,2023-08-07,661,26,Completed
13558,2023-06-26,661,9,Completed
17026,2023-06-24,661,20,Completed
12293,2023-06-16,661,16,Completed
2420,2023-06-14,661,1,Completed
3453,2023-06-05,661,2,Completed
18525,2023-05-29,661,25,Completed
3800,2023-05-15,661,4,Completed
13576,2023-04-15,661,1,Completed
16991,2023-04-06,661,27,Completed
12416,2023-03-17,661,9,Completed
9067,2023-03-11,661,3,Completed
6728,2023-02-28,661,2,Completed
19915,2023-02-19,661,32,Completed
11108,2023-02-15,661,5,Completed
8899,2023-02-08,661,5,Completed
5504,2023-01-11,661,3,Completed
3820,2022-12-29,661,2,Completed
5814,2022-11-16,661,2,Completed
14647,2022-11-10,661,20,Completed
92,2022-11-05,661,3,Completed
7937,2022-10-29,661,2,Completed
4726,2022-10-23,661,4,Completed
852,2022-10-13,661,3,Completed
5310,2022-09-22,661,4,Completed
429,2022-09-08,661,1,Completed
5090,2022-08-29,661,3,Completed
10592,2022-08-23,661,23,Completed
10724,2022-08-23,661,25,Completed
18288,2022-05-18,661,27,Completed
13120,2022-05-05,661,7,Completed
5490,2022-04-17,661,1,Completed
5609,2022-04-07,661,2,Completed
17809,2022-04-03,661,22,Completed
12055,2022-03-29,661,8,Completed
14863,2022-03-12,661,43,Completed
6627,2022-02-09,661,2,Completed
8231,2022-01-11,661,4,Completed
4467,2021-11-21,661,5,Completed
10076,2021-11-14,661,16,Completed
1393,2021-11-01,661,1,Completed
598,2021-10-20,661,5,Completed
12504,2021-10-20,661,13,Completed
10605,2021-09-19,661,15,Completed
3095,2021-09-18,661,3,Completed
16579,2021-09-08,661,27,Completed
14246,2021-08-29,661,11,Completed
18453,2021-08-28,661,20,Completed
2885,2021-08-16,661,1,Completed
20653,2021-08-11,661,26,Completed
18336,2021-08-07,661,24,Completed
10777,2021-07-27,661,2,Completed
4883,2021-07-19,661,3,Completed
12541,2021-07-13,661,10,Completed
20004,2021-07-03,661,25,Completed
16831,2021-06-12,661,32,Completed
9374,2021-05-07,661,4,Completed
17375,2021-05-07,661,26,Completed
9121,2020-12-31,661,2,Completed
7649,2020-12-29,661,1,Completed
3343,2020-11-30,661,1,Completed
12022,2020-10-25,661,6,Completed
17647,2020-10-22,661,32,Completed
3332,2020-10-16,661,5,Completed
9908,2020-10-08,661,10,Completed
19707,2020-09-15,661,29,Completed
8622,2020-09-13,661,3,Completed
3832,2020-09-12,661,1,Completed
12950,2020-07-03,661,21,Completed
5005,2020-06-11,661,1,Completed
4077,2020-03-13,661,4,Completed
3218,2020-03-09,661,4,Completed
11148,2020-02-27,661,22,Completed
15007,2020-02-27,661,30,Completed
11902,2020-02-13,661,21,Completed
3037,2020-02-12,661,5,Completed
15581,2020-02-10,661,27,Completed
4817,2020-02-06,661,1,Completed
2895,2020-01-01,661,1,Completed
21209,2024-03-29,662,29,Completed
21248,2024-02-25,662,30,Completed
10784,2024-01-28,662,20,Completed
13195,2023-12-09,662,19,Completed
119,2023-11-19,662,1,Completed
10044,2023-10-31,662,16,Completed
6745,2023-10-30,662,3,Completed
5720,2023-10-14,662,5,Completed
16454,2023-09-21,662,33,Completed
17949,2023-09-11,662,22,Completed
2673,2023-09-07,662,1,Completed
17804,2023-09-06,662,23,Completed
4108,2023-08-21,662,4,Completed
14235,2023-08-20,662,10,Completed
187,2023-08-15,662,2,Completed
7742,2023-08-11,662,3,Completed
16885,2023-06-18,662,20,Completed
15839,2023-06-07,662,34,Completed
1164,2023-05-27,662,4,Completed
13936,2023-05-15,662,7,Completed
2247,2023-04-26,662,2,Completed
2162,2023-04-16,662,1,Completed
193,2023-04-05,662,3,Completed
19458,2023-03-09,662,35,Completed
7176,2023-03-08,662,5,Completed
5221,2023-01-15,662,3,Completed
3472,2022-12-27,662,5,Completed
7411,2022-12-24,662,4,Completed
9689,2022-12-11,662,15,Completed
2346,2022-11-18,662,1,Completed
4524,2022-11-14,662,4,Completed
67,2022-10-01,662,3,Completed
9666,2022-09-21,662,5,Completed
15739,2022-09-08,662,30,Completed
13614,2022-08-29,662,3,Completed
2597,2022-08-24,662,5,Completed
19219,2022-08-12,662,27,Completed
20360,2022-07-09,662,24,Completed
17168,2022-05-31,662,34,Completed
6758,2022-05-26,662,1,Completed
20202,2022-05-11,662,29,Completed
18783,2022-04-01,662,35,Completed
20798,2022-03-20,662,23,Completed
15867,2022-03-14,662,33,Completed
6022,2022-02-02,662,1,Completed
6405,2022-01-05,662,2,Completed
1183,2021-12-01,662,2,Completed
4523,2021-11-03,662,4,Completed
548,2021-10-20,662,5,Completed
2679,2021-09-28,662,2,Completed
6264,2021-09-08,662,4,Completed
12253,2021-08-24,662,21,Completed
12910,2021-08-21,662,11,Completed
1011,2021-08-18,662,4,Completed
8887,2021-08-10,662,5,Completed
5374,2021-08-03,662,2,Completed
10625,2021-07-15,662,17,Completed
18325,2021-06-12,662,24,Completed
16783,2021-06-08,662,29,Completed
15328,2021-06-02,662,51,Completed
20771,2021-05-19,662,34,Completed
16996,2021-04-15,662,25,Completed
11909,2021-03-23,662,1,Completed
1572,2021-03-22,662,4,Completed
19676,2021-03-14,662,24,Completed
4129,2021-03-13,662,1,Completed
20217,2021-03-10,662,30,Completed
1473,2021-02-25,662,2,Completed
4825,2021-01-08,662,1,Completed
19213,2020-12-31,662,35,Completed
16818,2020-11-27,662,30,Completed
7946,2020-11-16,662,4,Completed
9916,2020-09-04,662,18,Completed
4464,2020-06-28,662,5,Completed
7672,2020-05-17,662,5,Completed
5104,2020-04-20,662,1,Completed
1509,2020-04-16,662,5,Completed
14471,2020-03-15,662,5,Completed
19669,2020-02-12,662,22,Completed
21438,2024-06-21,663,43,Completed
21264,2024-03-26,663,25,Completed
21140,2024-02-25,663,5,Completed
4841,2023-12-26,663,5,Completed
6818,2023-12-19,663,1,Completed
9431,2023-12-19,663,3,Completed
851,2023-11-30,663,2,Completed
18825,2023-10-17,663,33,Completed
1769,2023-10-06,663,5,Completed
19749,2023-09-14,663,28,Completed
6343,2023-08-24,663,5,Completed
17782,2023-08-15,663,31,Completed
18644,2023-08-09,663,28,Completed
4472,2023-08-08,663,2,Completed
13706,2023-08-02,663,9,Completed
19593,2023-07-28,663,33,Completed
15710,2023-07-17,663,26,Completed
20608,2023-07-11,663,30,Completed
18178,2023-07-08,663,22,Completed
9734,2023-07-07,663,7,Completed
13830,2023-06-18,663,22,Completed
20756,2023-06-14,663,32,Completed
10415,2023-06-11,663,16,Completed
15833,2023-05-18,663,28,Completed
6841,2023-05-17,663,1,Completed
16809,2023-04-19,663,33,Completed
488,2023-03-31,663,3,Completed
11629,2023-03-12,663,2,Completed
7691,2023-01-26,663,5,Completed
2681,2022-12-18,663,1,Completed
2741,2022-12-15,663,3,Completed
5014,2022-12-12,663,4,Completed
6308,2022-11-13,663,5,Completed
10077,2022-11-13,663,7,Completed
7921,2022-11-07,663,1,Completed
1237,2022-09-21,663,1,Completed
5884,2022-09-15,663,5,Completed
15522,2022-09-02,663,34,Completed
20898,2022-09-02,663,26,Completed
17062,2022-08-12,663,20,Completed
12731,2022-07-30,663,16,Completed
5794,2022-07-28,663,5,Completed
2761,2022-07-14,663,1,Completed
17668,2022-07-01,663,25,Completed
11614,2022-06-17,663,19,Completed
3677,2022-05-21,663,5,Completed
17001,2022-05-21,663,20,Completed
13288,2022-05-20,663,5,Completed
7342,2022-05-04,663,2,Completed
13764,2022-04-04,663,8,Completed
18451,2022-03-31,663,26,Completed
11781,2022-03-22,663,8,Completed
18448,2022-03-22,663,34,Completed
12299,2022-03-17,663,15,Completed
14858,2022-03-17,663,21,Completed
16262,2022-03-08,663,22,Completed
2953,2022-03-07,663,5,Completed
2378,2022-01-25,663,5,Completed
16440,2022-01-24,663,27,Completed
9887,2022-01-19,663,16,Completed
800,2021-12-01,663,3,Completed
6526,2021-10-16,663,4,Completed
5169,2021-09-27,663,3,Completed
14784,2021-09-26,663,23,Completed
19516,2021-09-10,663,25,Completed
11669,2021-08-17,663,9,Completed
18150,2021-08-13,663,33,Completed
20327,2021-08-01,663,20,Completed
10747,2021-07-30,663,5,Completed
4435,2021-07-13,663,4,Completed
6784,2021-07-11,663,1,Completed
10482,2021-07-02,663,16,Completed
20149,2021-06-30,663,33,Completed
16363,2021-06-28,663,33,Completed
11496,2021-06-15,663,4,Completed
17703,2021-06-11,663,25,Completed
584,2021-06-10,663,5,Completed
13792,2021-06-02,663,11,Completed
16775,2021-05-26,663,33,Completed
16655,2021-05-11,663,25,Completed
13235,2021-04-30,663,4,Completed
10637,2021-04-01,663,18,Completed
3936,2021-03-10,663,4,Completed
20199,2021-03-09,663,35,Completed
10000,2021-03-03,663,22,Completed
6314,2021-02-08,663,1,Completed
6036,2021-01-27,663,3,Completed
1751,2020-12-24,663,3,Completed
3887,2020-10-21,663,1,Completed
5882,2020-10-14,663,1,Completed
9128,2020-10-03,663,4,Completed
2374,2020-10-02,663,5,Completed
10010,2020-09-10,663,2,Completed
5718,2020-08-24,663,5,Completed
9603,2020-07-13,663,2,Completed
8562,2020-07-04,663,4,Completed
15207,2020-06-04,663,22,Completed
10766,2020-05-26,663,5,Completed
14873,2020-05-17,663,27,Completed
3464,2020-03-08,663,5,Completed
19445,2020-02-01,663,29,Completed
6320,2020-01-26,663,1,Completed
5596,2020-01-19,663,2,Completed
21374,2024-05-17,664,37,Completed
21319,2024-04-30,664,37,Completed
21544,2024-03-20,664,25,Completed
20943,2024-03-18,664,34,Completed
21055,2024-01-29,664,3,Completed
8399,2024-01-19,664,1,Completed
13801,2024-01-13,664,3,Completed
3938,2023-12-15,664,2,Completed
16040,2023-12-06,664,23,Completed
10139,2023-11-29,664,4,Completed
3438,2023-11-03,664,4,Completed
9788,2023-10-25,664,12,Completed
11118,2023-10-14,664,22,Completed
11817,2023-09-14,664,25,Completed
13488,2023-09-08,664,2,Completed
16632,2023-09-07,664,31,Completed
12389,2023-08-29,664,9,Completed
3552,2023-08-27,664,3,Completed
16299,2023-08-05,664,32,Completed
5410,2023-07-31,664,2,Completed
13979,2023-07-13,664,16,Completed
10167,2023-07-11,664,18,Completed
15346,2023-07-05,664,37,Completed
1259,2023-06-27,664,1,Completed
15062,2023-06-14,664,14,Completed
7609,2023-06-11,664,4,Completed
10433,2023-06-02,664,1,Completed
12429,2023-06-02,664,24,Completed
5342,2023-05-18,664,5,Completed
11601,2023-05-14,664,6,Completed
16433,2023-04-26,664,27,Completed
4114,2023-04-20,664,1,Completed
3863,2023-04-12,664,5,Completed
13776,2023-03-25,664,21,Completed
